SampleID,sampleType,MouseID,MouseSex,Diet,Date,Time,Vendor,ExperimentID,ExperimentDay,StoolCollected,Sacrificed,BaseWeight,DayWeight,PercChange,Temperature,,,,,,,,,
CDD03.Tc.HFHF.3.15,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/9/24,,Taconic,CDD03,15,,F,19.82,,-100,82.9,17.838,16.847,,,,,,,
CDD03.Tc.HFHF.4.15,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/9/24,,Taconic,CDD03,15,,F,17.68,,-100,82.1,15.912,15.028,,,,,,,
CDD03.Tc.HFHF.5.15,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/9/24,,Taconic,CDD03,15,,F,18.71,,-100,83.3,16.839,15.9035,"spit, given more gavage",,,,,,
CDD03.Tc.LFHF.1.15,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/9/24,,Taconic,CDD03,15,,F,18.55,,-100,87.3,16.695,15.7675,,,,,,,
CDD03.Tc.LFHF.2.15,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/9/24,,Taconic,CDD03,15,,F,19.28,,-100,88.1,17.352,16.388,,,,,,,
CDD03.Tc.LFHF.3.15,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/9/24,,Taconic,CDD03,15,,F,18.12,,-100,85.3,16.308,15.402,,,,,,,
CDD03.Tc.LFHF.4.15,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/9/24,,Taconic,CDD03,15,,F,17.49,,-100,85.4,15.741,14.8665,,,,,,,
CDD03.Tc.LFHF.5.15,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/9/24,,Taconic,CDD03,15,,F,17.78,,-100,86.2,16.002,15.113,"spit, given more gavage",,,,,,
CDD03.CR.Chow.1.15,stool,CDD03.CR.Chow.1,Female,Chow,2/9/24,,CharlesRiver,CDD03,15,,F,17.3,,-100,82,15.57,14.705,"spit, given more gavage",,,,,,
CDD03.CR.Chow.2.15,stool,CDD03.CR.Chow.2,Female,Chow,2/9/24,,CharlesRiver,CDD03,15,,F,18.1,,-100,80.2,16.29,15.385,,,,,,,
CDD03.CR.Chow.3.15,stool,CDD03.CR.Chow.3,Female,Chow,2/9/24,,CharlesRiver,CDD03,15,,F,17.3,,-100,79.1,15.57,14.705,,,,,,,
CDD03.CR.Chow.4.15,stool,CDD03.CR.Chow.4,Female,Chow,2/9/24,,CharlesRiver,CDD03,15,,F,19,,-100,79.9,17.1,16.15,,,,,,,
CDD03.CR.Chow.5.15,stool,CDD03.CR.Chow.5,Female,Chow,2/9/24,,CharlesRiver,CDD03,15,,F,21.1,,-100,83.9,18.99,17.935,,,,,,,
CDD03.CR.LFLF.1.15,stool,CDD03.CR.LFLF.1,Female,LFLF,2/9/24,,CharlesRiver,CDD03,15,,F,19.7,,-100,80.6,17.73,16.745,,,,,,,
CDD03.CR.LFLF.2.15,stool,CDD03.CR.LFLF.2,Female,LFLF,2/9/24,,CharlesRiver,CDD03,15,,F,18.53,,-100,82,16.677,15.7505,,,,,,,
CDD03.CR.LFLF.3.15,stool,CDD03.CR.LFLF.3,Female,LFLF,2/9/24,,CharlesRiver,CDD03,15,,F,16.23,,-100,84.9,14.607,13.7955,,,,,,,
CDD03.CR.LFLF.4.15,stool,CDD03.CR.LFLF.4,Female,LFLF,2/9/24,,CharlesRiver,CDD03,15,,F,16.35,,-100,81.9,14.715,13.8975,,,,,,,
CDD03.CR.LFLF.5.15,stool,CDD03.CR.LFLF.5,Female,LFLF,2/9/24,,CharlesRiver,CDD03,15,,F,19.9,,-100,81.3,17.91,16.915,,,,,,,
CDD03.CR.HFLF.1.15,stool,CDD03.CR.HFLF.1,Female,HFLF,2/9/24,,CharlesRiver,CDD03,15,,F,21.2,,-100,83.9,19.08,18.02,,,,,,,
CDD03.CR.HFLF.2.15,stool,CDD03.CR.HFLF.2,Female,HFLF,2/9/24,,CharlesRiver,CDD03,15,,F,20.3,,-100,82.1,18.27,17.255,,,,,,,
CDD03.CR.HFLF.3.15,stool,CDD03.CR.HFLF.3,Female,HFLF,2/9/24,,CharlesRiver,CDD03,15,,F,20.76,,-100,85.9,18.684,17.646,"spit, given more gavage",,,,,,
CDD03.CR.HFLF.4.15,stool,CDD03.CR.HFLF.4,Female,HFLF,2/9/24,,CharlesRiver,CDD03,15,,F,19.49,,-100,81.2,17.541,16.5665,,,,,,,
CDD03.CR.HFLF.5.15,stool,CDD03.CR.HFLF.5,Female,HFLF,2/9/24,,CharlesRiver,CDD03,15,,F,20.67,,-100,80.7,18.603,17.5695,,,,,,,
CDD03.CR.HFHF.1.15,stool,CDD03.CR.HFHF.1,Female,HFHF,2/9/24,,CharlesRiver,CDD03,15,,F,19.47,,-100,84,17.523,16.5495,,,,,,,
CDD03.CR.HFHF.2.15,stool,CDD03.CR.HFHF.2,Female,HFHF,2/9/24,,CharlesRiver,CDD03,15,,F,20,,-100,84.5,18,17,,,,,,,
CDD03.CR.HFHF.3.15,stool,CDD03.CR.HFHF.3,Female,HFHF,2/9/24,,CharlesRiver,CDD03,15,,F,19.3,,-100,88.6,17.37,16.405,,,,,,,
CDD03.CR.HFHF.4.15,stool,CDD03.CR.HFHF.4,Female,HFHF,2/9/24,,CharlesRiver,CDD03,15,,F,18.82,,-100,87.1,16.938,15.997,,,,,,,
CDD03.CR.HFHF.5.15,stool,CDD03.CR.HFHF.5,Female,HFHF,2/9/24,,CharlesRiver,CDD03,15,,F,21.58,,-100,83.6,19.422,18.343,,,,,,,
CDD03.CR.LFHF.1.15,stool,CDD03.CR.LFHF.1,Female,LFHF,2/9/24,,CharlesRiver,CDD03,15,,F,17.83,,-100,84.3,16.047,15.1555,,,,,,,
CDD03.CR.LFHF.2.15,stool,CDD03.CR.LFHF.2,Female,LFHF,2/9/24,,CharlesRiver,CDD03,15,,F,16.94,,-100,83.1,15.246,14.399,,,,,,,
CDD03.CR.LFHF.3.15,stool,CDD03.CR.LFHF.3,Female,LFHF,2/9/24,,CharlesRiver,CDD03,15,,F,18.65,,-100,85.6,16.785,15.8525,,,,,,,
CDD03.CR.LFHF.4.15,stool,CDD03.CR.LFHF.4,Female,LFHF,2/9/24,,CharlesRiver,CDD03,15,,F,18.8,,-100,84,16.92,15.98,,,,,,,
CDD03.CR.LFHF.5.15,stool,CDD03.CR.LFHF.5,Female,LFHF,2/9/24,,CharlesRiver,CDD03,15,,F,19,,-100,85,17.1,16.15,,,,,,,
CDD03.Tc.Chow.1.16,stool,CDD03.Tc.Chow.1,Female,Chow,2/10/24,,Taconic,CDD03,16,,F,18.64,19.4,4.077253219,89,,,,,,,,,
CDD03.Tc.Chow.2.16,stool,CDD03.Tc.Chow.2,Female,Chow,2/10/24,,Taconic,CDD03,16,,F,17.63,18,2.098695406,89.5,,,,,,,,,
CDD03.Tc.Chow.3.16,stool,CDD03.Tc.Chow.3,Female,Chow,2/10/24,,Taconic,CDD03,16,,F,17.67,18.47,4.527447651,85.7,,,,,,,,,
CDD03.Tc.Chow.4.16,stool,CDD03.Tc.Chow.4,Female,Chow,2/10/24,,Taconic,CDD03,16,,F,18.4,19,3.260869565,90.5,,,,,,,,,
CDD03.Tc.Chow.5.16,stool,CDD03.Tc.Chow.5,Female,Chow,2/10/24,,Taconic,CDD03,16,,F,18.97,20.5,8.065366368,86.6,,,,,,,,,
CDD03.Tc.LFLF.1.16,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/10/24,,Taconic,CDD03,16,,F,18.18,18,-0.99009901,88.8,,,,,,,,,
CDD03.Tc.LFLF.2.16,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/10/24,,Taconic,CDD03,16,,F,18.4,19.4,5.434782609,86.9,,,,,,,,,
CDD03.Tc.LFLF.3.16,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/10/24,,Taconic,CDD03,16,,F,20.5,21.4,4.390243902,89.1,,,,,,,,,
CDD03.Tc.LFLF.4.16,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/10/24,,Taconic,CDD03,16,,F,17.88,18.48,3.355704698,86.5,,,,,,,,,
CDD03.Tc.LFLF.5.16,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/10/24,,Taconic,CDD03,16,,F,17.56,17.9,1.936218679,88.6,,,,,,,,,
CDD03.Tc.HFLF.1.16,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/10/24,,Taconic,CDD03,16,,F,18.85,19.4,2.917771883,87.7,,,,,,,,,
CDD03.Tc.HFLF.2.16,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/10/24,,Taconic,CDD03,16,,F,19.72,19.8,0.405679513,87.8,,,,,,,,,
CDD03.Tc.HFLF.3.16,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/10/24,,Taconic,CDD03,16,,F,18.25,18.9,3.561643836,90.6,,,,,,,,,
CDD03.Tc.HFLF.4.16,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/10/24,,Taconic,CDD03,16,,F,18.51,19.7,6.42895732,86.7,,,,,,,,,
CDD03.Tc.HFLF.5.16,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/10/24,,Taconic,CDD03,16,,F,19.15,19.8,3.394255875,88.4,,,,,,,,,
CDD03.Tc.HFHF.2.16,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/10/24,,Taconic,CDD03,16,,F,19.26,19.6,1.765316719,89.4,,,,,,,,,
CDD03.Tc.HFHF.2.16,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/10/24,,Taconic,CDD03,16,,F,19.9,20.2,1.507537688,89.6,,,,,,,,,
CDD03.Tc.HFHF.3.16,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/10/24,,Taconic,CDD03,16,,F,19.82,20.7,4.439959637,90.3,,,,,,,,,
CDD03.Tc.HFHF.4.16,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/10/24,,Taconic,CDD03,16,,F,17.68,18.3,3.50678733,87.2,,,,,,,,,
CDD03.Tc.HFHF.5.16,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/10/24,,Taconic,CDD03,16,,F,18.71,19,1.549973276,90,,,,,,,,,
CDD03.Tc.LFHF.1.16,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/10/24,,Taconic,CDD03,16,,F,18.55,18.6,0.269541779,89.6,,,,,,,,,
CDD03.Tc.LFHF.2.16,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/10/24,,Taconic,CDD03,16,,F,19.28,20,3.734439834,90.1,,,,,,,,,
CDD03.Tc.LFHF.3.16,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/10/24,,Taconic,CDD03,16,,F,18.12,19,4.856512141,89.7,,,,,,,,,
CDD03.Tc.LFHF.4.16,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/10/24,,Taconic,CDD03,16,,F,17.49,18.1,3.487707261,89.4,,,,,,,,,
CDD03.Tc.LFHF.5.16,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/10/24,,Taconic,CDD03,16,,F,17.78,19,6.861642295,89,,,,,,,,,
CDD03.CR.Chow.1.16,stool,CDD03.CR.Chow.1,Female,Chow,2/10/24,,CharlesRiver,CDD03,16,,F,17.3,18.4,6.358381503,88.4,,,,,,,,,
CDD03.CR.Chow.2.16,stool,CDD03.CR.Chow.2,Female,Chow,2/10/24,,CharlesRiver,CDD03,16,,F,18.1,18.7,3.314917127,90.9,,,,,,,,,
CDD03.CR.Chow.3.16,stool,CDD03.CR.Chow.3,Female,Chow,2/10/24,,CharlesRiver,CDD03,16,,F,17.3,18.1,4.624277457,89.1,,,,,,,,,
CDD03.CR.Chow.4.16,stool,CDD03.CR.Chow.4,Female,Chow,2/10/24,,CharlesRiver,CDD03,16,,F,19,18.4,-3.157894737,90.2,,,,,,,,,
CDD03.CR.Chow.5.16,stool,CDD03.CR.Chow.5,Female,Chow,2/10/24,,CharlesRiver,CDD03,16,,F,21.1,21.7,2.843601896,90.5,,,,,,,,,
CDD03.CR.LFLF.1.16,stool,CDD03.CR.LFLF.1,Female,LFLF,2/10/24,,CharlesRiver,CDD03,16,,F,19.7,20.1,2.030456853,90,,,,,,,,,
CDD03.CR.LFLF.2.16,stool,CDD03.CR.LFLF.2,Female,LFLF,2/10/24,,CharlesRiver,CDD03,16,,F,18.53,19.4,4.695089045,87.6,,,,,,,,,
CDD03.CR.LFLF.3.16,stool,CDD03.CR.LFLF.3,Female,LFLF,2/10/24,,CharlesRiver,CDD03,16,,F,16.23,16.8,3.512014787,88.7,,,,,,,,,
CDD03.CR.LFLF.4.16,stool,CDD03.CR.LFLF.4,Female,LFLF,2/10/24,,CharlesRiver,CDD03,16,,F,16.35,16.8,2.752293578,87.4,,,,,,,,,
CDD03.CR.LFLF.5.16,stool,CDD03.CR.LFLF.5,Female,LFLF,2/10/24,,CharlesRiver,CDD03,16,,F,19.9,21,5.527638191,88.4,,,,,,,,,
CDD03.CR.HFLF.1.16,stool,CDD03.CR.HFLF.1,Female,HFLF,2/10/24,,CharlesRiver,CDD03,16,,F,21.2,21.8,2.830188679,90.2,,,,,,,,,
CDD03.CR.HFLF.2.16,stool,CDD03.CR.HFLF.2,Female,HFLF,2/10/24,,CharlesRiver,CDD03,16,,F,20.3,21,3.448275862,87.4,,,,,,,,,
CDD03.CR.HFLF.3.16,stool,CDD03.CR.HFLF.3,Female,HFLF,2/10/24,,CharlesRiver,CDD03,16,,F,20.76,21.4,3.082851638,92.4,,,,,,,,,
CDD03.CR.HFLF.4.16,stool,CDD03.CR.HFLF.4,Female,HFLF,2/10/24,,CharlesRiver,CDD03,16,,F,19.49,20,2.616726526,89.6,,,,,,,,,
CDD03.CR.HFLF.5.16,stool,CDD03.CR.HFLF.5,Female,HFLF,2/10/24,,CharlesRiver,CDD03,16,,F,20.67,21.6,4.499274311,90.1,,,,,,,,,
CDD03.CR.HFHF.1.16,stool,CDD03.CR.HFHF.1,Female,HFHF,2/10/24,,CharlesRiver,CDD03,16,,F,19.47,19.9,2.208525937,88.3,,,,,,,,,
CDD03.CR.HFHF.2.16,stool,CDD03.CR.HFHF.2,Female,HFHF,2/10/24,,CharlesRiver,CDD03,16,,F,20,20.7,3.5,89,,,,,,,,,
CDD03.CR.HFHF.3.16,stool,CDD03.CR.HFHF.3,Female,HFHF,2/10/24,,CharlesRiver,CDD03,16,,F,19.3,19.7,2.07253886,88.9,,,,,,,,,
CDD03.CR.HFHF.4.16,stool,CDD03.CR.HFHF.4,Female,HFHF,2/10/24,,CharlesRiver,CDD03,16,,F,18.82,19.4,3.081827843,88.8,,,,,,,,,
CDD03.CR.HFHF.5.16,stool,CDD03.CR.HFHF.5,Female,HFHF,2/10/24,,CharlesRiver,CDD03,16,,F,21.58,22.2,2.873030584,89.5,,,,,,,,,
CDD03.CR.LFHF.1.16,stool,CDD03.CR.LFHF.1,Female,LFHF,2/10/24,,CharlesRiver,CDD03,16,,F,17.83,18.6,4.318564218,88.3,,,,,,,,,
CDD03.CR.LFHF.2.16,stool,CDD03.CR.LFHF.2,Female,LFHF,2/10/24,,CharlesRiver,CDD03,16,,F,16.94,18,6.257378985,90.2,,,,,,,,,
CDD03.CR.LFHF.3.16,stool,CDD03.CR.LFHF.3,Female,LFHF,2/10/24,,CharlesRiver,CDD03,16,,F,18.65,19.4,4.021447721,89.1,,,,,,,,,
CDD03.CR.LFHF.4.16,stool,CDD03.CR.LFHF.4,Female,LFHF,2/10/24,,CharlesRiver,CDD03,16,,F,18.8,20,6.382978723,88.9,,,,,,,,,
CDD03.CR.LFHF.5.16,stool,CDD03.CR.LFHF.5,Female,LFHF,2/10/24,,CharlesRiver,CDD03,16,,F,19,20.1,5.789473684,86.2,,,,,,,,,
CDD03.Tc.Chow.1.17,stool,CDD03.Tc.Chow.1,Female,Chow,2/11/24,,Taconic,CDD03,17,,F,18.64,19.6,5.150214592,89.2,,,,,,,,,
CDD03.Tc.Chow.2.17,stool,CDD03.Tc.Chow.2,Female,Chow,2/11/24,,Taconic,CDD03,17,,F,17.63,18.3,3.800340329,88.5,,,,,,,,,
CDD03.Tc.Chow.3.17,stool,CDD03.Tc.Chow.3,Female,Chow,2/11/24,,Taconic,CDD03,17,,F,17.67,18.4,4.131295982,86.8,,,,,,,,,
CDD03.Tc.Chow.4.17,stool,CDD03.Tc.Chow.4,Female,Chow,2/11/24,,Taconic,CDD03,17,,F,18.4,17.9,-2.717391304,78.2,,,,,,,,,
CDD03.Tc.Chow.5.17,stool,CDD03.Tc.Chow.5,Female,Chow,2/11/24,,Taconic,CDD03,17,,F,18.97,20.2,6.483921982,83.9,,,,,,,,,
CDD03.Tc.LFLF.1.17,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/11/24,,Taconic,CDD03,17,,F,18.18,18.19,0.055005501,86,,,,,,,,,
CDD03.Tc.LFLF.2.17,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/11/24,,Taconic,CDD03,17,,F,18.4,19.4,5.434782609,84.9,,,,,,,,,
CDD03.Tc.LFLF.3.17,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/11/24,,Taconic,CDD03,17,,F,20.5,20.8,1.463414634,82.8,,,,,,,,,
CDD03.Tc.LFLF.4.17,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/11/24,,Taconic,CDD03,17,,F,17.88,18.8,5.14541387,86.3,,,,,,,,,
CDD03.Tc.LFLF.5.17,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/11/24,,Taconic,CDD03,17,,F,17.56,18,2.505694761,87.7,,,,,,,,,
CDD03.Tc.HFLF.1.17,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/11/24,,Taconic,CDD03,17,,F,18.85,19.4,2.917771883,88.3,,,,,,,,,
CDD03.Tc.HFLF.2.17,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/11/24,,Taconic,CDD03,17,,F,19.72,19.7,-0.101419878,82.2,,,,,,,,,
CDD03.Tc.HFLF.3.17,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/11/24,,Taconic,CDD03,17,,F,18.25,19.3,5.753424658,85.3,,,,,,,,,
CDD03.Tc.HFLF.4.17,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/11/24,,Taconic,CDD03,17,,F,18.51,20,8.049702863,87.3,,,,,,,,,
CDD03.Tc.HFLF.5.17,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/11/24,,Taconic,CDD03,17,,F,19.15,20.2,5.483028721,84.3,,,,,,,,,
CDD03.Tc.HFHF.1.17,stool,CDD03.Tc.HFHF.1,Female,HFHF,2/11/24,,Taconic,CDD03,17,,F,19.26,19.3,0.20768432,84.1,,,,,,,,,
CDD03.Tc.HFHF.2.17,stool,CDD03.Tc.HFHF.2,Female,HFHF,2/11/24,,Taconic,CDD03,17,,F,19.9,20.3,2.010050251,84.3,,,,,,,,,
CDD03.Tc.HFHF.3.17,stool,CDD03.Tc.HFHF.3,Female,HFHF,2/11/24,,Taconic,CDD03,17,,F,19.82,20.3,2.421796165,89.1,,,,,,,,,
CDD03.Tc.HFHF.4.17,stool,CDD03.Tc.HFHF.4,Female,HFHF,2/11/24,,Taconic,CDD03,17,,F,17.68,17.8,0.678733032,89.4,,,,,,,,,
CDD03.Tc.HFHF.5.17,stool,CDD03.Tc.HFHF.5,Female,HFHF,2/11/24,,Taconic,CDD03,17,,F,18.71,18.5,-1.122394441,86.6,,,,,,,,,
CDD03.Tc.LFHF.1.17,stool,CDD03.Tc.LFHF.1,Female,LFHF,2/11/24,,Taconic,CDD03,17,,F,18.55,18.8,1.347708895,85.6,,,,,,,,,
CDD03.Tc.LFHF.2.17,stool,CDD03.Tc.LFHF.2,Female,LFHF,2/11/24,,Taconic,CDD03,17,,F,19.28,20.2,4.771784232,84.5,,,,,,,,,
CDD03.Tc.LFHF.3.17,stool,CDD03.Tc.LFHF.3,Female,LFHF,2/11/24,,Taconic,CDD03,17,,F,18.12,19.1,5.408388521,85.8,,,,,,,,,
CDD03.Tc.LFHF.4.17,stool,CDD03.Tc.LFHF.4,Female,LFHF,2/11/24,,Taconic,CDD03,17,,F,17.49,18.7,6.918238994,87.2,,,,,,,,,
CDD03.Tc.LFHF.5.17,stool,CDD03.Tc.LFHF.5,Female,LFHF,2/11/24,,Taconic,CDD03,17,,F,17.78,18.7,5.174353206,86.5,,,,,,,,,
CDD03.CR.Chow.1.17,stool,CDD03.CR.Chow.1,Female,Chow,2/11/24,,CharlesRiver,CDD03,17,,F,17.3,17.1,-1.156069364,83.3,,,,,,,,,
CDD03.CR.Chow.2.17,stool,CDD03.CR.Chow.2,Female,Chow,2/11/24,,CharlesRiver,CDD03,17,,F,18.1,17.1,-5.524861878,88.2,,,,,,,,,
CDD03.CR.Chow.3.17,stool,CDD03.CR.Chow.3,Female,Chow,2/11/24,,CharlesRiver,CDD03,17,,F,17.3,18.5,6.936416185,85.9,,,,,,,,,
CDD03.CR.Chow.4.17,stool,CDD03.CR.Chow.4,Female,Chow,2/11/24,,CharlesRiver,CDD03,17,,F,19,19.3,1.578947368,86,,,,,,,,,
CDD03.CR.Chow.5.17,stool,CDD03.CR.Chow.5,Female,Chow,2/11/24,,CharlesRiver,CDD03,17,,F,21.1,19.5,-7.582938389,87.3,,,,,,,,,
CDD03.CR.LFLF.1.17,stool,CDD03.CR.LFLF.1,Female,LFLF,2/11/24,,CharlesRiver,CDD03,17,,F,19.7,20.1,2.030456853,86.2,,,,,,,,,
CDD03.CR.LFLF.2.17,stool,CDD03.CR.LFLF.2,Female,LFLF,2/11/24,,CharlesRiver,CDD03,17,,F,18.53,19.7,6.314085267,88.4,,,,,,,,,
CDD03.CR.LFLF.3.17,stool,CDD03.CR.LFLF.3,Female,LFLF,2/11/24,,CharlesRiver,CDD03,17,,F,16.23,17.15,5.668515096,87.3,,,,,,,,,
CDD03.CR.LFLF.4.17,stool,CDD03.CR.LFLF.4,Female,LFLF,2/11/24,,CharlesRiver,CDD03,17,,F,16.35,16.9,3.363914373,87.1,,,,,,,,,
CDD03.CR.LFLF.5.17,stool,CDD03.CR.LFLF.5,Female,LFLF,2/11/24,,CharlesRiver,CDD03,17,,F,19.9,22,10.55276382,85.3,,,,,,,,,
CDD03.CR.HFLF.1.17,stool,CDD03.CR.HFLF.1,Female,HFLF,2/11/24,,CharlesRiver,CDD03,17,,F,21.2,22,3.773584906,84.2,,,,,,,,,
CDD03.CR.HFLF.2.17,stool,CDD03.CR.HFLF.2,Female,HFLF,2/11/24,,CharlesRiver,CDD03,17,,F,20.3,21.6,6.403940887,87.6,,,,,,,,,
CDD03.CR.HFLF.3.17,stool,CDD03.CR.HFLF.3,Female,HFLF,2/11/24,,CharlesRiver,CDD03,17,,F,20.76,21.6,4.046242775,88.4,,,,,,,,,
CDD03.CR.HFLF.4.17,stool,CDD03.CR.HFLF.4,Female,HFLF,2/11/24,,CharlesRiver,CDD03,17,,F,19.49,19.8,1.590559261,87.6,,,,,,,,,
CDD03.CR.HFLF.5.17,stool,CDD03.CR.HFLF.5,Female,HFLF,2/11/24,,CharlesRiver,CDD03,17,,F,20.67,21.5,4.015481374,86.9,,,,,,,,,
CDD03.CR.HFHF.1.17,stool,CDD03.CR.HFHF.1,Female,HFHF,2/11/24,,CharlesRiver,CDD03,17,,F,19.47,20.2,3.749357987,88.8,,,,,,,,,
CDD03.CR.HFHF.2.17,stool,CDD03.CR.HFHF.2,Female,HFHF,2/11/24,,CharlesRiver,CDD03,17,,F,20,20.3,1.5,86.5,,,,,,,,,
CDD03.CR.HFHF.3.17,stool,CDD03.CR.HFHF.3,Female,HFHF,2/11/24,,CharlesRiver,CDD03,17,,F,19.3,20,3.626943005,85.4,,,,,,,,,
CDD03.CR.HFHF.4.17,stool,CDD03.CR.HFHF.4,Female,HFHF,2/11/24,,CharlesRiver,CDD03,17,,F,18.82,19.7,4.675876727,83.6,,,,,,,,,
CDD03.CR.HFHF.5.17,stool,CDD03.CR.HFHF.5,Female,HFHF,2/11/24,,CharlesRiver,CDD03,17,,F,21.58,22.7,5.189990732,86.5,,,,,,,,,
CDD03.CR.LFHF.1.17,stool,CDD03.CR.LFHF.1,Female,LFHF,2/11/24,,CharlesRiver,CDD03,17,,F,17.83,18.1,1.514301739,82.4,,,,,,,,,
CDD03.CR.LFHF.2.17,stool,CDD03.CR.LFHF.2,Female,LFHF,2/11/24,,CharlesRiver,CDD03,17,,F,16.94,17.6,3.896103896,86.9,,,,,,,,,
CDD03.CR.LFHF.3.17,stool,CDD03.CR.LFHF.3,Female,LFHF,2/11/24,,CharlesRiver,CDD03,17,,F,18.65,17.9,-4.021447721,86.8,,,,,,,,,
CDD03.CR.LFHF.4.17,stool,CDD03.CR.LFHF.4,Female,LFHF,2/11/24,,CharlesRiver,CDD03,17,,F,18.8,18.8,0,87.7,,,,,,,,,
CDD03.CR.LFHF.5.17,stool,CDD03.CR.LFHF.5,Female,LFHF,2/11/24,,CharlesRiver,CDD03,17,,F,19,18.18,-4.315789474,81.8,,,,,,,,,
CDD03.Tc.Chow.1.18,stool,CDD03.Tc.Chow.1,Female,Chow,2/12/24,,Taconic,CDD03,18,swab,F,18.64,17.4,-6.652360515,,,,,,,,,,
CDD03.Tc.Chow.2.18,stool,CDD03.Tc.Chow.2,Female,Chow,2/12/24,,Taconic,CDD03,18,swab,F,17.63,15.88,-9.926262053,,,,15.68 in pm,,,,,,
CDD03.Tc.Chow.3.18,stool,CDD03.Tc.Chow.3,Female,Chow,2/12/24,,Taconic,CDD03,18,T,F,17.67,17.55,-0.679117148,,,,,,,,,,
CDD03.Tc.Chow.4.18,stool,CDD03.Tc.Chow.4,Female,Chow,2/12/24,,Taconic,CDD03,18,T,F,18.4,18.8,2.173913043,,,,,,,,,,
CDD03.Tc.Chow.5.18,stool,CDD03.Tc.Chow.5,Female,Chow,2/12/24,,Taconic,CDD03,18,T,F,18.97,19.3,1.739588824,,,,,,,,,,
CDD03.Tc.LFLF.1.18,stool,CDD03.Tc.LFLF.1,Female,LFLF,2/12/24,,Taconic,CDD03,18,T,F,18.18,18.06,-0.660066007,,,,,,,,,,
CDD03.Tc.LFLF.2.18,stool,CDD03.Tc.LFLF.2,Female,LFLF,2/12/24,,Taconic,CDD03,18,T,F,18.4,19.1,3.804347826,,,,,,,,,,
CDD03.Tc.LFLF.3.18,stool,CDD03.Tc.LFLF.3,Female,LFLF,2/12/24,,Taconic,CDD03,18,T,F,20.5,20.5,0,,,,,,,,,,
CDD03.Tc.LFLF.4.18,stool,CDD03.Tc.LFLF.4,Female,LFLF,2/12/24,,Taconic,CDD03,18,T,F,17.88,18.46,3.243847875,,,,,,,,,,
CDD03.Tc.LFLF.5.18,stool,CDD03.Tc.LFLF.5,Female,LFLF,2/12/24,,Taconic,CDD03,18,T,F,17.56,18.38,4.669703872,,,,,,,,,,
CDD03.Tc.HFLF.1.18,stool,CDD03.Tc.HFLF.1,Female,HFLF,2/12/24,,Taconic,CDD03,18,T,F,18.85,19.5,3.448275862,,,,,,,,,,
CDD03.Tc.HFLF.2.18,stool,CDD03.Tc.HFLF.2,Female,HFLF,2/12/24,,Taconic,CDD03,18,F,F,19.72,19.5,-1.115618661,,,,,,,,,,
CDD03.Tc.HFLF.3.18,stool,CDD03.Tc.HFLF.3,Female,HFLF,2/12/24,,Taconic,CDD03,18,T,F,18.25,19,4.109589041,,,,,,,,,,
CDD03.Tc.HFLF.4.18,stool,CDD03.Tc.HFLF.4,Female,HFLF,2/12/24,,Taconic,CDD03,18,T,F,18.51,20.1,8.589951378,,,,,,,,,,
CDD03.Tc.HFLF.5.18,stool,CDD03.Tc.HFLF.5,Female,HFLF,2/12/24,,Taconic,CDD03,18,T,F,19.15,20.3,6.005221932,,,,,,,,,,
