sample	ko	taxon	taxon_abun	taxon_rel_abun	genome_function_count	taxon_function_abun	taxon_rel_function_abun	norm_taxon_function_contrib
Chow2.050622	K00929	c105bffdc5b8a1d14829a83840707e76	1163	1.4887606253409076	1	1163	1.4887606253409076	0.08062335789699898
Chow2.050622	K00929	c1b8287c24e782535ad8af8c18fa69a1	580	0.7424601570917683	1	580	0.7424601570917683	0.04020769353418694
Chow2.050622	K00929	c544ed46d118037e56fb14b964ddb15b	58	0.07424601570917683	1	58	0.07424601570917683	0.00402076935341869
Chow2.050622	K00929	c556507dff4aa8d3b1bf5a4e484ddbb6	356.5	0.4563569758676127	1	356.5	0.4563569758676127	0.02471386680161662
Chow2.050622	K00929	ca344e0c09ed83afd9798f6e0febcc31	132.67	0.16983136041614633	1	132.67	0.16983136041614633	0.00919716327789755
Chow2.050622	K00929	cab1f3ff63df5a854dcf58cf595623cc	102	0.1305705793506213	1	102	0.1305705793506213	0.00707100817325356
Chow2.050622	K00929	cae2da4e292bc63db3f85b6febdab924	342	0.43779547194031854	1	342	0.43779547194031854	0.02370867446326195
Chow2.050622	K00929	d0a08a6ccc08f2e5fff18d2211c5109e	599	0.7667821277551192	1	599	0.7667821277551192	0.04152484211547926
Chow2.050622	K00929	e56f4811fde1d775e91b7429dddfc304	234	0.2995442702749548	1	234	0.2995442702749548	0.01622172463275818
Chow2.050622	K00929	e83f0bcc89a16b318a24f8b583dbae61	10	0.01280103719123738	1	10	0.01280103719123738	6.9323609541701e-4
Chow2.050622	K00929	eae0738ba858df2d22433de0913bc58c	1.43	0.00183054831834694	1	1.43	0.00183054831834694	9.913276164463332e-5
Chow2.050622	K00929	efe6d368dc9bc431d6aaaf795ab9df54	1116	1.428595750542092	1	1116	1.428595750542092	0.077365148248539
Chow2.050622	K00929	f02ccb4b14c74c9d4e485d482bb8c61c	44	0.05632456364144449	1	44	0.05632456364144449	0.00305023881983487
Chow2.050622	K00929	f5db17dce08a55088ceecbd2ac34df49	37	0.04736383760757832	1	37	0.04736383760757832	0.00256497355304296
Chow2.050622	K00929	f7f14c67a1c50840a8ef794692062cb6	54	0.06912560083268188	2	108	0.13825120166536375	0.00748694983050377
Chow2.050622	K01034	078d1e0322d964e9ce0945b108d2525e	99	0.1267302681932501	1	99	0.1267302681932501	0.05193660586411495
Chow2.050622	K01034	0ec2e0ccb96997982b7f8741fd743219	128	0.1638532760478385	1	128	0.1638532760478385	0.06715035909703751
Chow2.050622	K01034	2be93cb6fdbb7cb2f7c4e7e5c48c91b1	64	0.08192663802391925	1	64	0.08192663802391925	0.03357517954851875
Chow2.050622	K01034	60d38a56c64b47899fa21068df22d7b2	33	0.04224342273108336	1	33	0.04224342273108336	0.01731220195470498
Chow2.050622	K01034	6a0f79733f56aa0089569a95136bf180	184	0.23553908431876788	1	184	0.23553908431876788	0.09652864120199142
Chow2.050622	K01034	7044780b55e75992e1baa09eb8412297	164	0.20993700993629308	1	164	0.20993700993629308	0.08603639759307931
Chow2.050622	K01034	747f2349a5e05816a56c75007ae79e3e	124	0.15873286117134355	1	124	0.15873286117134355	0.0650519103752551
Chow2.050622	K01034	7c324c9774c3c0884d1e7487b1427a49	35	0.04480363016933084	2	70	0.08960726033866169	0.03672285263119239
Chow2.050622	K01034	837db9efa7c388ac65d7c49853d8335d	155	0.19841607646417944	2	310	0.3968321529283589	0.16262977593813774
Chow2.050622	K01034	878cc308f7004cc5abe4aa5f53d74284	10.5	0.01344108905079925	1	10.5	0.01344108905079925	0.00550842789467885
Chow2.050622	K01034	947c41b884a84f94db71834935b84761	168	0.21505742481278803	1	168	0.21505742481278803	0.08813484631486174
Chow2.050622	K01034	ca344e0c09ed83afd9798f6e0febcc31	132.67	0.16983136041614633	1	132.67	0.16983136041614633	0.06960029797971848
Chow2.050622	K01034	e83f0bcc89a16b318a24f8b583dbae61	10	0.01280103719123738	1	10	0.01280103719123738	0.00524612180445605
Chow2.050622	K01034	f76e07facaf8c4f86c0364fe5b3f1d76	215	0.2752222996116037	1	215	0.2752222996116037	0.1127916187958052
Chow2.050622	K01034	fd2a9303e201839ddc223b25b6df6bcd	97	0.12417006075500264	2	194	0.24834012151000529	0.10177476300644749
Chow2.050622	K15873	09a334b9bb574200ce529e595401a4b7	53	0.06784549711355814	1	53	0.06784549711355814	0.3202416918429003
Chow2.050622	K15873	a82b21ad406b3c786a748deafb94ad1d	35	0.04480363016933084	1	35	0.04480363016933084	0.2114803625377643
Chow2.050622	K15873	afa948719de108054c53424f996b0a60	77.5	0.09920803823208972	1	77.5	0.09920803823208972	0.46827794561933533
Chow2.070122	K00929	343041f8768862350e157e72fdead68d	3620	6.702404182003971	3	10860	20.107212546011912	0.5365612648221344
Chow2.070122	K00929	3bc0d26f0f3b6649efea6baf46febf16	1645	3.045705767789097	2	3290	6.091411535578194	0.1625494071146245
Chow2.070122	K00929	65aca06371031dd4083b76d6038de128	401	0.7424486400507161	2	802	1.4848972801014322	0.03962450592885375
Chow2.070122	K00929	6eb3f747505b027607654373c88891d2	499	0.923894941110492	2	998	1.847789882220984	0.04930830039525692
Chow2.070122	K00929	88ab9af7bd6d8a09c14a812cb2082a79	947	1.7533637459551823	1	947	1.7533637459551823	0.04678853754940711
Chow2.070122	K00929	bcaa663b6ba40455634757464f104af0	50	0.0925746433978449	1	50	0.0925746433978449	0.00247035573122529
Chow2.070122	K00929	fe4c45af45a1ced6777398479ca5025b	3293	6.0969660141820645	1	3293	6.0969660141820645	0.16269762845849803
Chow2.070122	K01034	078d1e0322d964e9ce0945b108d2525e	128	0.23699108709848293	1	128	0.23699108709848293	0.016756119910983108
Chow2.070122	K01034	2dfd4fa96aa4e6696add94669ab7472c	5	0.00925746433978449	1	5	0.00925746433978449	6.5453593402277e-4
Chow2.070122	K01034	343041f8768862350e157e72fdead68d	3620	6.702404182003971	1	3620	6.702404182003971	0.4738840162324912
Chow2.070122	K01034	3bc0d26f0f3b6649efea6baf46febf16	1645	3.045705767789097	2	3290	6.091411535578194	0.43068464458698785
Chow2.070122	K01034	59aa339ef97734b9eb3f49c94940a542	29	0.05369329317075003	2	58	0.10738658634150008	0.00759261683466422
Chow2.070122	K01034	b2a61052fb2c0aa8e165a0e890d8d0eb	153	0.2832784087974054	2	306	0.5665568175948108	0.04005759916219401
Chow2.070122	K01034	d635b32dd208b7ef7314830051a4056f	86	0.15922838664429323	2	172	0.31845677328858646	0.02251603613038355
Chow2.070122	K01034	e35528f6aaa72ec05c0d6b5fe8897d8c	60	0.11108957207741386	1	60	0.11108957207741386	0.00785443120827333
Chow2.071522	K00929	343041f8768862350e157e72fdead68d	1151	1.8268982917627992	3	3453	5.480694875288398	0.3252178008005651
Chow2.071522	K00929	3bc0d26f0f3b6649efea6baf46febf16	716	1.1364545411834617	2	1432	2.2729090823669234	0.1348716741229103
Chow2.071522	K00929	65aca06371031dd4083b76d6038de128	77	0.12221647998760692	2	154	0.24443295997521383	0.0145043560160113
Chow2.071522	K00929	6eb3f747505b027607654373c88891d2	65	0.10316975583369416	2	130	0.20633951166738831	0.01224393689663291
Chow2.071522	K00929	88ab9af7bd6d8a09c14a812cb2082a79	522	0.8285325006952053	1	522	0.8285325006952053	0.04916411584647987
Chow2.071522	K00929	a046007bb4a0ce2b32bb1c4dd6ee867b	4	0.00634890805130425	1	4	0.00634890805130425	3.7673651989639e-4
Chow2.071522	K00929	ca344e0c09ed83afd9798f6e0febcc31	4	0.00634890805130425	1	4	0.00634890805130425	3.7673651989639e-4
Chow2.071522	K00929	fe4c45af45a1ced6777398479ca5025b	4918.5	7.806776062584995	1	4918.5	7.806776062584995	0.4632446432776077
Chow2.071522	K01034	078d1e0322d964e9ce0945b108d2525e	24	0.03809344830782553	1	24	0.03809344830782553	0.00914285714285714
Chow2.071522	K01034	343041f8768862350e157e72fdead68d	1151	1.8268982917627992	1	1151	1.8268982917627992	0.43847619047619046
Chow2.071522	K01034	3bc0d26f0f3b6649efea6baf46febf16	716	1.1364545411834617	2	1432	2.2729090823669234	0.5455238095238095
Chow2.071522	K01034	b2a61052fb2c0aa8e165a0e890d8d0eb	7	0.01111058908978244	2	14	0.02222117817956489	0.00533333333333333
Chow2.071522	K01034	ca344e0c09ed83afd9798f6e0febcc31	4	0.00634890805130425	1	4	0.00634890805130425	0.00152380952380952
Chow2.081222	K00929	2092cc518e136fe01873b6753ce64e3c	1120.5	1.3265953418922116	1	1120.5	1.3265953418922116	0.0621584888913544
Chow2.081222	K00929	2f8fb9f33ead03470795e5ecb22f0e4c	24	0.02841435805927093	1	24	0.02841435805927093	0.00133137325603971
Chow2.081222	K00929	343041f8768862350e157e72fdead68d	920	1.089217058938719	3	2760	3.2676511768161567	0.15310792444456772
Chow2.081222	K00929	3641a26581c67658b40a2a79c34c0a7b	547	0.6476105774342166	2	1094	1.2952211548684331	0.06068843092114387
Chow2.081222	K00929	52a44013a743c006ae6b79c1c4a7082e	1325	1.568709351188916	2	2650	3.1374187023778317	0.14700579702105235
Chow2.081222	K00929	575607cb205ceac8d5be533b6181f37c	14.5	0.01716700799414285	1	14.5	0.01716700799414285	8.0437134219066e-4
Chow2.081222	K00929	5a2f127b35756159c6067ad886b357be	339	0.40135280758720193	1	339	0.40135280758720193	0.01880564724156103
Chow2.081222	K00929	5eefe1c67a4852bd62c90dbcd2053008	73	0.08642700576361574	2	146	0.17285401152723148	0.00809918730757496
Chow2.081222	K00929	7044780b55e75992e1baa09eb8412297	271	0.3208454597526009	1	271	0.3208454597526009	0.01503342301611516
Chow2.081222	K00929	8485f8bcc2d63925f57401b01989997d	1352	1.600675504005596	1	1352	1.600675504005596	0.07500069342357085
Chow2.081222	K00929	8659f12bab87bc12c0b096be47238c98	41	0.04854119501792117	1	41	0.04854119501792117	0.00227442931240118
Chow2.081222	K00929	92c099f3482d20fcdf569983eed63e62	1468	1.738011567958739	1	1468	1.738011567958739	0.08143566416109617
Chow2.081222	K00929	b0b40618af9ad57848c1f0e1d4b32957	45	0.053276921361133	1	45	0.053276921361133	0.00249632485507447
Chow2.081222	K00929	be8b95457e0211cac08defa1e311b6f8	653	0.7731073255293299	1	653	0.7731073255293299	0.03622444734141403
Chow2.081222	K00929	c105bffdc5b8a1d14829a83840707e76	4571.5	5.412343244498211	1	4571.5	5.412343244498211	0.2535988683327324
Chow2.081222	K00929	c556507dff4aa8d3b1bf5a4e484ddbb6	1391.5	1.6474408016448128	1	1391.5	1.6474408016448128	0.07719191190746956
Chow2.081222	K00929	efe6d368dc9bc431d6aaaf795ab9df54	71	0.08405914259200983	1	71	0.08405914259200983	0.00393864588245083
Chow2.081222	K00929	f1a19f355668a8aab3c8152791b1cffc	14.5	0.01716700799414285	1	14.5	0.01716700799414285	8.0437134219066e-4
Chow2.081222	K01034	0dfb156911e882a85d5c2d3188c04a99	1982	2.346552403061458	1	1982	2.346552403061458	0.5137376879212027
Chow2.081222	K01034	343041f8768862350e157e72fdead68d	920	1.089217058938719	1	920	1.089217058938719	0.23846552617936756
Chow2.081222	K01034	6a0f79733f56aa0089569a95136bf180	566	0.6701052775644728	1	566	0.6701052775644728	0.14670813893208917
Chow2.081222	K01034	7044780b55e75992e1baa09eb8412297	271	0.3208454597526009	1	271	0.3208454597526009	0.07024364955935718
Chow2.081222	K01034	7c324c9774c3c0884d1e7487b1427a49	17	0.02012683695865024	2	34	0.04025367391730049	0.00881285640228097
Chow2.081222	K01034	8705f31bdca195e028e12a75eb594576	85	0.10063418479325122	1	85	0.10063418479325122	0.02203214100570243
Chow2.081222	K15873	aed3a323c205af3963d0048e0ab7a118	235.5	0.278815888456596	1	235.5	0.278815888456596	0.5829207920792079
Chow2.081222	K15873	afa948719de108054c53424f996b0a60	113.5	0.13437623498863546	1	113.5	0.13437623498863546	0.28094059405940597
Chow2.081222	K15873	c105dd10cc034de47bb10bd567501178	55	0.06511623721916256	1	55	0.06511623721916256	0.13613861386138615
Chow2.081222	K15874	5eefe1c67a4852bd62c90dbcd2053008	73	0.08642700576361574	1	73	0.08642700576361574	1
Chow3.042122	K00929	149333c6d2f4279dc8d41b1cbca0d80b	8503	10.442436055890797	1	8503	10.442436055890797	0.35580636400878235
Chow3.042122	K00929	39cbff547536f8dab49e5c071ffdeaba	2873	3.5282981052068987	1	2873	3.5282981052068987	0.12022012040423752
Chow3.042122	K00929	5eefe1c67a4852bd62c90dbcd2053008	31	0.0380707418243696	2	62	0.0761414836487392	0.00259437781589374
Chow3.042122	K00929	65aca06371031dd4083b76d6038de128	133	0.16333576331100505	2	266	0.3266715266220101	0.0111307177262538
Chow3.042122	K00929	6eb3f747505b027607654373c88891d2	133	0.16333576331100505	2	266	0.3266715266220101	0.0111307177262538
Chow3.042122	K00929	8480b5ac155d0d08663454ed159b040e	321	0.39421639114911744	1	321	0.39421639114911744	0.01343218191777245
Chow3.042122	K00929	8485f8bcc2d63925f57401b01989997d	132.5	0.16272171908803135	1	132.5	0.16272171908803135	0.00554443646138582
Chow3.042122	K00929	878cc308f7004cc5abe4aa5f53d74284	67.5	0.08289597010144993	2	135	0.16579194020289986	0.00564904847009121
Chow3.042122	K00929	88ab9af7bd6d8a09c14a812cb2082a79	61	0.07491339520279179	1	61	0.07491339520279179	0.00255253301241158
Chow3.042122	K00929	92c099f3482d20fcdf569983eed63e62	1863	2.287928774800018	1	1863	2.287928774800018	0.07795686888725879
Chow3.042122	K00929	9677010f7d64a2907fe7088970a9e268	61	0.07491339520279179	1	61	0.07491339520279179	0.00255253301241158
Chow3.042122	K00929	a04a11b72b931e796ed97a673ee3b8f7	260	0.31930299594632566	1	260	0.31930299594632566	0.01087964890536086
Chow3.042122	K00929	a156aa39aa1914bb1c4a4614142c5fe5	297	0.3647422684463797	1	297	0.3647422684463797	0.01242790663420067
Chow3.042122	K00929	c105bffdc5b8a1d14829a83840707e76	349	0.4286028676356448	1	349	0.4286028676356448	0.01460383641527285
Chow3.042122	K00929	c556507dff4aa8d3b1bf5a4e484ddbb6	102.5	0.12587906570960916	1	102.5	0.12587906570960916	0.0042890923569211
Chow3.042122	K00929	ca344e0c09ed83afd9798f6e0febcc31	122.33	0.1502320595927462	1	122.33	0.1502320595927462	0.00511887480997228
Chow3.042122	K00929	efe6d368dc9bc431d6aaaf795ab9df54	151	0.18544135533805836	1	151	0.18544135533805836	0.00631856532580573
Chow3.042122	K00929	fe4c45af45a1ced6777398479ca5025b	8072.5	9.913743979910436	1	8072.5	9.913743979910436	0.3377921761097137
Chow3.042122	K01034	0c7d1f89bd81138294da46f001b6710a	527	0.6472026110142831	1	527	0.6472026110142831	0.28847785508230106
Chow3.042122	K01034	8480b5ac155d0d08663454ed159b040e	321	0.39421639114911744	1	321	0.39421639114911744	0.17571421533476023
Chow3.042122	K01034	878cc308f7004cc5abe4aa5f53d74284	67.5	0.08289597010144993	1	67.5	0.08289597010144993	0.03694925088815051
Chow3.042122	K01034	9677010f7d64a2907fe7088970a9e268	61	0.07491339520279179	1	61	0.07491339520279179	0.03339117487669898
Chow3.042122	K01034	a156aa39aa1914bb1c4a4614142c5fe5	297	0.3647422684463797	1	297	0.3647422684463797	0.16257670390786225
Chow3.042122	K01034	ca344e0c09ed83afd9798f6e0febcc31	122.33	0.1502320595927462	1	122.33	0.1502320595927462	0.06696299053551781
Chow3.042122	K01034	d635b32dd208b7ef7314830051a4056f	199	0.24438960074353383	2	398	0.4887792014870677	0.2178637311627245
Chow3.042122	K01034	e35528f6aaa72ec05c0d6b5fe8897d8c	33	0.04052691871626441	1	33	0.04052691871626441	0.01806407821198469
Chow3.042122	K15874	5eefe1c67a4852bd62c90dbcd2053008	31	0.0380707418243696	1	31	0.0380707418243696	1
Chow3.050622	K00929	0098f1001e2269083cb80958987091ca	21	0.02894648841878566	1	21	0.02894648841878566	0.00138123091352639
Chow3.050622	K00929	07f38f8f2bbdfe7754f736722ed759ef	61	0.08408265683552026	1	61	0.08408265683552026	0.00401214693929095
Chow3.050622	K00929	149333c6d2f4279dc8d41b1cbca0d80b	715	0.9855590104491307	1	715	0.9855590104491307	0.04702762396054152
Chow3.050622	K00929	2092cc518e136fe01873b6753ce64e3c	670.5	0.9242200230855137	1	670.5	0.9242200230855137	0.04410072988187845
Chow3.050622	K00929	2be93cb6fdbb7cb2f7c4e7e5c48c91b1	107	0.14748925051476505	1	107	0.14748925051476505	0.0070377003689202
Chow3.050622	K00929	343041f8768862350e157e72fdead68d	37	0.0510009557854795	3	111	0.1530028673564385	0.00730079197149665
Chow3.050622	K00929	39cbff547536f8dab49e5c071ffdeaba	228	0.3142761599753872	1	228	0.3142761599753872	0.01499622134685799
Chow3.050622	K00929	3bc0d26f0f3b6649efea6baf46febf16	110	0.15162446314602013	2	220	0.30324892629204026	0.01447003814170508
Chow3.050622	K00929	52aaa79de05ce7a2308a58495a26bef7	26	0.03583850947087749	1	26	0.03583850947087749	0.00171009541674696
Chow3.050622	K00929	56806093f1e8cd1ddcacbfd93a7678d4	254	0.3501146694462647	1	254	0.3501146694462647	0.01670631676360496
Chow3.050622	K00929	5e51f0b907125eb79cf09219ca4139e9	198	0.2729240336628363	1	198	0.2729240336628363	0.01302303432753457
Chow3.050622	K00929	63e95e04a0bed8f7b0828bef4267d3f1	157	0.2164094610356833	1	157	0.2164094610356833	0.0103263454011259
Chow3.050622	K00929	6695ee3d28ee727511ad4f532b821aea	21	0.02894648841878566	2	42	0.05789297683757132	0.00276246182705278
Chow3.050622	K00929	680dc3d6deb8fda5dfa5643527d15f9a	69	0.09510989051886716	1	69	0.09510989051886716	0.00453833014444386
Chow3.050622	K00929	7044780b55e75992e1baa09eb8412297	801	1.10410177254511	1	801	1.10410177254511	0.05268409341593533
Chow3.050622	K00929	73e581aa79e8a1d0f5dc5c2e03dcea57	86	0.11854276209597936	1	86	0.11854276209597936	0.0056564694553938
Chow3.050622	K00929	75d5db026337d09d8dca444dcbbf4ece	64	0.08821786946677534	2	128	0.1764357389335507	0.00841893128244659
Chow3.050622	K00929	81130df1bed6e198d82304f9995c455b	11	0.01516244631460201	1	11	0.01516244631460201	7.2350190708525e-4
Chow3.050622	K00929	8659f12bab87bc12c0b096be47238c98	168	0.2315719073502853	1	168	0.2315719073502853	0.01104984730821115
Chow3.050622	K00929	88ab9af7bd6d8a09c14a812cb2082a79	630	0.86839465256357	1	630	0.86839465256357	0.04143692740579183
Chow3.050622	K00929	92c099f3482d20fcdf569983eed63e62	3998.5	5.511549235357832	1	3998.5	5.511549235357832	0.2629929432254899
Chow3.050622	K00929	9677010f7d64a2907fe7088970a9e268	155	0.21365265261484656	1	155	0.21365265261484656	0.01019479959983767
Chow3.050622	K00929	9d8da14f20bf69d4450e9f0851873636	33.5	0.04617654104901522	1	33.5	0.04617654104901522	0.00220339217157781
Chow3.050622	K00929	9da2594e4053ce39175868ea7d27d564	34	0.0468657431542244	1	34	0.0468657431542244	0.00223627862189987
Chow3.050622	K00929	a046007bb4a0ce2b32bb1c4dd6ee867b	7	0.00964882947292855	1	7	0.00964882947292855	4.6041030450879e-4
Chow3.050622	K00929	a20f9b25af4452ed6e5aa4f2373ea833	17	0.0234328715771122	1	17	0.0234328715771122	0.00111813931094993
Chow3.050622	K00929	b0b40618af9ad57848c1f0e1d4b32957	8.5	0.0117164357885561	1	8.5	0.0117164357885561	5.5906965547496e-4
Chow3.050622	K00929	c105bffdc5b8a1d14829a83840707e76	1245	1.7161132419708642	1	1245	1.7161132419708642	0.08188726130192195
Chow3.050622	K00929	c1b8287c24e782535ad8af8c18fa69a1	15	0.02067606315627547	1	15	0.02067606315627547	9.8659350966171e-4
Chow3.050622	K00929	c556507dff4aa8d3b1bf5a4e484ddbb6	424.5	0.5851325873225959	1	424.5	0.5851325873225959	0.0279205963234264
Chow3.050622	K00929	c7a5de9b2d898b62fb0f474f6444d4fa	970	1.337052084105814	1	970	1.337052084105814	0.0637997136247906
Chow3.050622	K00929	ca344e0c09ed83afd9798f6e0febcc31	138.33	0.19067465442717244	1	138.33	0.19067465442717244	0.00909836534610029
Chow3.050622	K00929	cab1f3ff63df5a854dcf58cf595623cc	185	0.2550047789273975	1	185	0.2550047789273975	0.01216798661916109
Chow3.050622	K00929	ce032928ea07c2695a8ee2591b379b1c	56	0.07719063578342844	1	56	0.07719063578342844	0.00368328243607038
Chow3.050622	K00929	d0a08a6ccc08f2e5fff18d2211c5109e	99	0.13646201683141815	1	99	0.13646201683141815	0.00651151716376728
Chow3.050622	K00929	ddc9ed97bbbc1b98ce504bd560b01e88	69	0.09510989051886716	2	138	0.19021978103773435	0.00907666028888773
Chow3.050622	K00929	e1d0794790521a5fa5fd22f9628cb981	69	0.09510989051886716	1	69	0.09510989051886716	0.00453833014444386
Chow3.050622	K00929	e2bebd0eb850939e3ab5c3627bc5f261	193	0.26603201261074444	1	193	0.26603201261074444	0.012694169824314
Chow3.050622	K00929	e56f4811fde1d775e91b7429dddfc304	155	0.21365265261484656	1	155	0.21365265261484656	0.01019479959983767
Chow3.050622	K00929	efe6d368dc9bc431d6aaaf795ab9df54	150	0.20676063156275476	1	150	0.20676063156275476	0.0098659350966171
Chow3.050622	K00929	f02ccb4b14c74c9d4e485d482bb8c61c	88	0.12129957051681611	1	88	0.12129957051681611	0.00578801525668203
Chow3.050622	K00929	f5db17dce08a55088ceecbd2ac34df49	675	0.9304228420323962	1	675	0.9304228420323962	0.04439670793477696
Chow3.050622	K00929	f919b82fdad02143e98d7c7095ff37a3	823	1.1344266651743142	2	1646	2.2688533303486285	0.10826219446021168
Chow3.050622	K01034	078d1e0322d964e9ce0945b108d2525e	47	0.06478499788966316	1	47	0.06478499788966316	0.01399505111171326
Chow3.050622	K01034	0ec2e0ccb96997982b7f8741fd743219	60	0.08270425262510189	1	60	0.08270425262510189	0.01786602269580416
Chow3.050622	K01034	2be93cb6fdbb7cb2f7c4e7e5c48c91b1	107	0.14748925051476505	1	107	0.14748925051476505	0.03186107380751742
Chow3.050622	K01034	343041f8768862350e157e72fdead68d	37	0.0510009557854795	1	37	0.0510009557854795	0.01101738066241256
Chow3.050622	K01034	3bc0d26f0f3b6649efea6baf46febf16	110	0.15162446314602013	2	220	0.30324892629204026	0.06550874988461527
Chow3.050622	K01034	60d38a56c64b47899fa21068df22d7b2	236	0.3253033936587341	1	236	0.3253033936587341	0.07027302260349638
Chow3.050622	K01034	6a0f79733f56aa0089569a95136bf180	157	0.2164094610356833	1	157	0.2164094610356833	0.04674942605402089
Chow3.050622	K01034	6e44ead3f2ba90c2d92aa0865aa62d2c	245	0.3377090315524994	2	490	0.6754180631049987	0.145905852015734
Chow3.050622	K01034	7044780b55e75992e1baa09eb8412297	801	1.10410177254511	1	801	1.10410177254511	0.2385114029889856
Chow3.050622	K01034	747f2349a5e05816a56c75007ae79e3e	62	0.08546106104593863	1	62	0.08546106104593863	0.0184615567856643
Chow3.050622	K01034	8178240d6c79b498c48045a79a70ff86	24	0.03308170105004075	1	24	0.03308170105004075	0.00714640907832166
Chow3.050622	K01034	837db9efa7c388ac65d7c49853d8335d	165	0.22743669471903025	2	330	0.4548733894380605	0.09826312482692293
Chow3.050622	K01034	947c41b884a84f94db71834935b84761	159	0.21916626945652	1	159	0.21916626945652	0.04734496014388104
Chow3.050622	K01034	9677010f7d64a2907fe7088970a9e268	155	0.21365265261484656	1	155	0.21365265261484656	0.04615389196416076
Chow3.050622	K01034	ca344e0c09ed83afd9798f6e0febcc31	138.33	0.19067465442717244	1	138.33	0.19067465442717244	0.0411901153251765
Chow3.050622	K01034	e2bebd0eb850939e3ab5c3627bc5f261	193	0.26603201261074444	1	193	0.26603201261074444	0.05746903967150339
Chow3.050622	K01034	f76e07facaf8c4f86c0364fe5b3f1d76	142	0.19573339787940783	1	142	0.19573339787940783	0.04228292038006986
Chow3.050622	K15873	afa948719de108054c53424f996b0a60	74	0.102001911570959	1	74	0.102001911570959	1
Chow3.070122	K00929	343041f8768862350e157e72fdead68d	3616	5.197993827382331	3	10848	15.593981482146994	0.40663480461062695
Chow3.070122	K00929	3bc0d26f0f3b6649efea6baf46febf16	239	0.34356209202001575	2	478	0.6871241840400315	0.01791772092587386
Chow3.070122	K00929	4ed52398918c3276815f4fb4e9b52c01	9	0.01293748463673699	1	9	0.01293748463673699	3.3736294630306e-4
Chow3.070122	K00929	65aca06371031dd4083b76d6038de128	109	0.15668731393381471	2	218	0.31337462786762943	0.00817168025489644
Chow3.070122	K00929	6eb3f747505b027607654373c88891d2	117	0.16818730027758094	2	234	0.3363746005551619	0.00877143660387967
Chow3.070122	K00929	878cc308f7004cc5abe4aa5f53d74284	7.5	0.01078123719728083	2	15	0.02156247439456166	5.6227157717177e-4
Chow3.070122	K00929	88ab9af7bd6d8a09c14a812cb2082a79	1033	1.484935736638813	1	1033	1.484935736638813	0.0387217692812295
Chow3.070122	K00929	fe4c45af45a1ced6777398479ca5025b	13842.5	19.898570120447985	1	13842.5	19.898570120447985	0.5188829538000187
Chow3.070122	K01034	2dfd4fa96aa4e6696add94669ab7472c	4	0.0057499931718831	1	4	0.0057499931718831	9.7430276458409e-4
Chow3.070122	K01034	343041f8768862350e157e72fdead68d	3616	5.197993827382331	1	3616	5.197993827382331	0.8807696991840215
Chow3.070122	K01034	3bc0d26f0f3b6649efea6baf46febf16	239	0.34356209202001575	2	478	0.6871241840400315	0.1164291803677993
Chow3.070122	K01034	878cc308f7004cc5abe4aa5f53d74284	7.5	0.01078123719728083	1	7.5	0.01078123719728083	0.00182681768359517
Chow3.071522	K00929	149333c6d2f4279dc8d41b1cbca0d80b	5436	7.633911531447474	1	5436	7.633911531447474	0.24872082185851557
Chow3.071522	K00929	2092cc518e136fe01873b6753ce64e3c	368.5	0.5174938188628393	1	368.5	0.5174938188628393	0.01686048985556714
Chow3.071522	K00929	2fa024900c15a559fd420ceb6de7d93c	44	0.06179030672989126	1	44	0.06179030672989126	0.00201319281857518
Chow3.071522	K00929	343041f8768862350e157e72fdead68d	195	0.27384340482565445	3	585	0.8215302144769634	0.02676631361060183
Chow3.071522	K00929	39cbff547536f8dab49e5c071ffdeaba	1907	2.678048066679605	1	1907	2.678048066679605	0.08725360693233795
Chow3.071522	K00929	3bc0d26f0f3b6649efea6baf46febf16	286	0.4016369937442932	2	572	0.8032739874885864	0.02617150664147735
Chow3.071522	K00929	55d263941c18518b38080c592892c949	179	0.25137420237842123	1	179	0.25137420237842123	0.00819003442102175
Chow3.071522	K00929	56806093f1e8cd1ddcacbfd93a7678d4	120	0.16851901835424887	1	120	0.16851901835424887	0.0054905258688414
Chow3.071522	K00929	5a2f127b35756159c6067ad886b357be	73	0.1025157361655014	1	73	0.1025157361655014	0.00334006990354518
Chow3.071522	K00929	5e51f0b907125eb79cf09219ca4139e9	45	0.06319463188284333	1	45	0.06319463188284333	0.00205894720081552
Chow3.071522	K00929	680dc3d6deb8fda5dfa5643527d15f9a	574	0.8060826377944905	1	574	0.8060826377944905	0.02626301540595804
Chow3.071522	K00929	81e1d95b5366af2cd6baad9ef185166b	43	0.06038598157693918	1	43	0.06038598157693918	0.00196743843633483
Chow3.071522	K00929	8480b5ac155d0d08663454ed159b040e	127	0.1783492944249134	1	127	0.1783492944249134	0.00581080654452381
Chow3.071522	K00929	8659f12bab87bc12c0b096be47238c98	356	0.4999397544509384	1	356	0.4999397544509384	0.01628856007756282
Chow3.071522	K00929	88ab9af7bd6d8a09c14a812cb2082a79	911	1.2793402143393395	1	911	1.2793402143393395	0.04168224222095431
Chow3.071522	K00929	897ddb13b3360125c15ff11facb676d9	252	0.35388993854392264	1	252	0.35388993854392264	0.01153010432456694
Chow3.071522	K00929	9677010f7d64a2907fe7088970a9e268	41	0.05757733127103504	1	41	0.05757733127103504	0.00187592967185414
Chow3.071522	K00929	99d2a87b605975cc09a3a76246060920	50	0.0702162576476037	1	50	0.0702162576476037	0.00228771911201725
